champion,patch,n_picks,n_bans,n_presence_games,total_games,pick_rate,ban_rate,presence,n_games,avg_kda,avg_gold,avg_gpm,avg_dpm,avg_xp15,winrate,avg_firstblood,avg_goldat15,avg_csat15,avg_cspm,avg_firstdragon,avg_firsttower,avg_towers,avg_void_grubs,avg_barons,avg_infernals,avg_mountains,avg_clouds,avg_oceans,avg_chemtechs,avg_hextechs,avg_elders,corte,relevancia_bin,position
Nocturne,15.23,1,1,2,56,0.01785714285714285,0.01785714285714285,0.03571428571428571,1,14,9928,313.3634,444.4695,6463,1,1,5970,120,7.9007,1,1,11,3,0,0,0,1,0,1,1,0,0.2991071428571428,0,Jungle
Sejuani,15.23,2,0,2,56,0.03571428571428571,0,0.03571428571428571,2,10.125,11378,236.8476,639.1632999999999,6646.5,0.5,0.5,5271.5,111,6.672700000000001,1,1,6,1.5,0,0.5,0,0.5,1.5,0,0.5,0,0.2991071428571428,0,Jungle
Seraphine,15.23,2,0,2,56,0.03571428571428571,0,0.03571428571428571,2,3.7666666666666666,8467,150.7061,333.11175000000003,3880.5,0,0.5,4498,21,1.14095,0.5,0.5,3,0.5,0,0,0,0,0.5,0,0.5,0,0.2991071428571428,0,Support
Xayah,15.23,1,1,2,56,0.01785714285714285,0.01785714285714285,0.03571428571428571,1,1.8,13645,405.3553,1046.0526,6491,0,0,5514,148,10.4211,0,0,0,1,0,0,0,0,0,0,0,0,0.2991071428571428,0,ADC
Yorick,15.23,1,1,2,56,0.01785714285714285,0.01785714285714285,0.03571428571428571,1,6.333333333333333,13939,416.9605,1170.9474,7768,1,1,7004,119,7.9342,1,1,10,2,0,2,0,0,1,0,1,0,0.2991071428571428,0,Top
Elise,15.23,0,2,2,56,0,0.03571428571428571,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2991071428571428,0,Jungle
Gragas,15.23,0,2,2,56,0,0.03571428571428571,0.03571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2991071428571428,0,Top
Amumu,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,2.2857142857142856,12177,111.794,241.6136,3545,0,1,3476,19,0.7871,1,0,8,0,1,0,0,3,1,0,0,0,0.2991071428571428,0,Jungle
Caitlyn,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,18,16599,435.3417,1247.0159,6161,1,1,6411,156,10.0797,0,1,9,3,1,1,0,0,0,2,0,0,0.2991071428571428,0,ADC
Fiora,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,0.6666666666666666,8659,204.0234,263.5561,6215,0,0,4239,85,7.0084,1,0,3,1,0,0,1,0,0,0,0,0,0.2991071428571428,0,Top
Gangplank,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,0.3333333333333333,9164,255.0318,775.8386,7104,0,0,5970,112,7.4735,0,0,1,2,0,0,0,0,0,0,0,0,0.2991071428571428,0,Top
Jinx,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,2,12440,293.2346,772.0046,5121,0,0,4906,135,9.7039,1,0,1,0,0,0,0,0,1,0,0,0,0.2991071428571428,0,ADC
Kassadin,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,0,6661,165.8691,320.3612,7154,0,0,4795,127,7.4041,0,0,1,0,0,0,0,0,0,0,0,0,0.2991071428571428,0,Mid
Lissandra,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,0,8384,205.8704,375.749,7058,0,0,5068,141,9.3927,0,0,0,2,0,1,0,0,0,0,0,0,0.2991071428571428,0,Mid
Malzahar,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,15,12735,348.9533,757.5284,7855,1,0,5419,147,9.7604,1,1,8,0,0,0,0,0,1,0,1,0,0.2991071428571428,0,Mid
Naafiri,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,0.8333333333333334,7230,152.1316,341.3289,5837,0,0,4669,107,5.6053,0,0,0,1,0,0,0,0,0,0,0,0,0.2991071428571428,0,Mid
Nidalee,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,1,10746,302.9248,878.5105,7335,0,0,5404,132,7.759,0,0,2,3,0,0,0,0,0,0,0,0,0.2991071428571428,0,Jungle
Olaf,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,2.5,12845,269.766,619.3448,6938,1,0,4624,122,7.8003,1,0,11,3,1,0,1,0,1,1,0,0,0.2991071428571428,0,Top
Pyke,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,1.3333333333333333,7439,156.5217,137.599,2858,0,1,4068,18,1.3238,1,0,3,1,0,0,1,0,0,0,0,0,0.2991071428571428,0,Support
Shen,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,14,8463,247.2235,814.6727,7059,1,0,4688,101,6.456,1,1,11,3,0,0,0,1,0,1,1,0,0.2991071428571428,0,Top
Vladimir,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,1.4,13489,231.6927,870.3618,7942,0,0,5133,141,7.7177,0,0,6,3,0,0,1,0,0,0,1,0,0.2991071428571428,0,Mid
Yasuo,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,1.625,12927,262.3213,534.891,6645,0,0,6184,117,7.1161,1,0,4,0,0,1,0,0,0,1,2,0,0.2991071428571428,0,Mid
Yuumi,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,17,6481,157.7427,386.8623,4642,1,0,3615,13,0.6321,1,1,11,3,0,0,0,1,0,1,1,0,0.2991071428571428,0,Support
Zed,15.23,1,0,1,56,0.01785714285714285,0,0.01785714285714285,1,7,17039,326.8245,956.2483,6977,1,0,5994,121,7.4766,1,1,8,0,1,1,2,0,0,0,0,0,0.2991071428571428,0,Mid
Annie,15.23,0,1,1,56,0,0.01785714285714285,0.01785714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2991071428571428,0,Mid
Draven,15.23,0,1,1,56,0,0.01785714285714285,0.01785714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2991071428571428,0,ADC
Gnar,15.23,0,1,1,56,0,0.01785714285714285,0.01785714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2991071428571428,0,Top
Smolder,15.23,0,1,1,56,0,0.01785714285714285,0.01785714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2991071428571428,0,ADC
Jayce,15.24,4,60,64,75,0.05333333333333334,0.8,0.8533333333333334,19,5.172932330827067,15795.78947368421,312.2078368421053,716.7036789473684,6519.631578947368,0.47368421052631576,0.42105263157894735,5959.578947368421,117.6842105263158,7.527836842105264,0.47368421052631576,0.5789473684210527,5.684210526315789,1.8421052631578947,0.5789473684210527,0.631578947368421,0.3157894736842105,0.42105263157894735,0.5263157894736842,0.3157894736842105,0.21052631578947367,0,0.31,1,Top
Neeko,15.24,10,50,60,75,0.13333333333333333,0.6666666666666666,0.8,18,5.216666666666667,8781.666666666666,134.48043333333334,301.53041666666667,3616.3333333333335,0.6111111111111112,0.3333333333333333,3751.777777777778,21.61111111111111,1.1491555555555557,0.3888888888888889,0.5555555555555556,6.611111111111111,1.6666666666666667,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.5,0,0.31,1,Mid
Rumble,15.24,8,50,58,75,0.10666666666666667,0.6666666666666666,0.7733333333333333,17,4.901260504201681,13165.588235294115,260.9865235294118,682.6609235294118,7393.058823529412,0.5882352941176471,0.1176470588235294,5490.294117647059,126.76470588235294,7.115917647058824,0.5294117647058824,0.6470588235294118,6.176470588235294,2.0588235294117645,0.5882352941176471,0.7647058823529411,0.1176470588235294,0.29411764705882354,0.5882352941176471,0.4117647058823529,0.4117647058823529,0,0.31,1,Top
Orianna,15.24,15,42,57,75,0.2,0.56,0.76,24,8.613888888888889,12930.708333333334,276.241975,639.3387583333333,7366.541666666667,0.5833333333333334,0.125,5418.791666666667,137.29166666666666,8.6050875,0.4166666666666667,0.5416666666666666,6.125,1.6666666666666667,0.5833333333333334,0.375,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.3333333333333333,0.3333333333333333,0,0.31,1,Mid
Varus,15.24,19,21,40,75,0.25333333333333335,0.28,0.5333333333333333,23,6.989285714285714,15823.347826086956,322.97870434782607,854.8662869565218,5987.04347826087,0.4782608695652174,0.2608695652173913,5776.173913043478,137.69565217391303,8.82855652173913,0.4782608695652174,0.391304347826087,5.304347826086956,1.0869565217391304,0.391304347826087,0.34782608695652173,0.391304347826087,0.43478260869565216,0.2608695652173913,0.21739130434782608,0.6521739130434783,0.04347826086956521,0.31,1,ADC
Malphite,15.24,15,23,38,75,0.2,0.30666666666666664,0.5066666666666667,16,7.645833333333333,12168.0625,255.74741875,376.41329375,6453,0.5,0.1875,5499.375,118.125,7.16981875,0.375,0.375,5.75,1.375,0.5625,0.4375,0.5625,0.1875,0.125,0.4375,0.5625,0,0.31,1,Top
Alistar,15.24,22,15,37,75,0.29333333333333333,0.2,0.49333333333333335,24,3.130472883597883,7511.5,101.533925,149.88509583333334,3603.2083333333335,0.25,0.3333333333333333,3425.4583333333335,22.083333333333332,0.9534208333333334,0.375,0.3333333333333333,4.041666666666667,1.5416666666666667,0.5833333333333334,0.2916666666666667,0.08333333333333333,0.20833333333333337,0.20833333333333337,0.4583333333333333,0.2916666666666667,0.04166666666666666,0.31,1,Support
Azir,15.24,14,23,37,75,0.18666666666666668,0.30666666666666664,0.49333333333333335,15,3.8533333333333335,13690.866666666669,291.5676,640.6921,7385.933333333333,0.4,0,5490.333333333333,141.2,8.849573333333334,0.2,0.26666666666666666,4.866666666666666,0.8,0.6,0.6,0,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.31,1,Mid
Yunara,15.24,26,9,35,75,0.3466666666666667,0.12,0.4666666666666667,32,4.743229166666667,15102.125,339.923515625,606.859478125,5775.0625,0.34375,0.34375,5962.5625,138.59375,9.59785,0.4375,0.46875,5,1.4375,0.46875,0.625,0.25,0.25,0.28125,0.375,0.4375,0,0.31,1,ADC
Miss Fortune,15.24,21,13,34,75,0.28,0.17333333333333334,0.4533333333333333,23,6.840942028985507,16215.130434782608,372.7599652173913,731.3475956521739,5814.086956521739,0.6521739130434783,0.08695652173913043,5920.347826086957,137.82608695652175,9.441604347826086,0.6086956521739131,0.4782608695652174,6.521739130434782,1.6956521739130437,0.8260869565217391,0.2608695652173913,0.5217391304347826,0.391304347826087,0.43478260869565216,0.2608695652173913,0.5217391304347826,0.08695652173913043,0.31,1,ADC
Ambessa,15.24,21,12,33,75,0.28,0.16,0.44,25,4.812857142857143,13369.6,269.54642,563.086896,6802.6,0.48,0.28,5270.72,119.08,7.6727359999999996,0.56,0.36,5.64,0.96,0.52,0.36,0.52,0.32,0.52,0.24,0.6,0,0.31,1,Top
Braum,15.24,8,24,32,75,0.10666666666666667,0.32,0.4266666666666667,8,7.165625,8910.625,130.00995,252.52925,3695.25,0.75,0.25,3607.25,19.625,0.89715,0.875,1,7.125,0.5,0.25,0.25,0.5,0.375,0.875,0.375,1,0,0.31,1,Support
Zaahen,15.24,20,12,32,75,0.26666666666666666,0.16,0.4266666666666667,22,4.257954545454545,12785.90909090909,258.50739090909093,585.3871863636364,7296.636363636364,0.5454545454545454,0.09090909090909093,5106.909090909091,125.45454545454544,7.997622727272727,0.5454545454545454,0.5,5.7727272727272725,1.681818181818182,0.4545454545454546,0.4090909090909091,0.3181818181818182,0.2272727272727273,0.13636363636363635,0.5,0.5,0,0.31,1,Top
Poppy,15.24,8,23,31,75,0.10666666666666667,0.30666666666666664,0.4133333333333334,8,1.584375,8977.125,129.7318375,292.0003375,4083,0.125,0.5,4110.75,44.25,2.4381375,0.25,0.375,3.5,0.875,0.375,0.875,0,0.5,0,0.125,0,0,0.31,1,Top
Qiyana,15.24,12,19,31,75,0.16,0.25333333333333335,0.4133333333333334,13,4.323076923076923,15236.923076923076,294.2518076923077,490.36696923076926,6570.846153846154,0.3076923076923077,0.38461538461538464,5816.923076923077,121.76923076923076,7.830107692307692,0.6153846153846154,0.5384615384615384,5,1.3846153846153846,0.6923076923076923,0.3076923076923077,0.2307692307692308,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.4615384615384616,0.07692307692307693,0.31,1,Mid
Taliyah,15.24,24,6,30,75,0.32,0.08,0.4,24,5.7711805555555555,12774.583333333334,263.7156708333333,548.33255,7366.208333333333,0.625,0.25,5448.083333333333,140.16666666666666,8.575195833333334,0.5416666666666666,0.5833333333333334,6.541666666666667,1.6666666666666667,0.6666666666666666,0.625,0.6666666666666666,0.4166666666666667,0.04166666666666666,0.25,0.5833333333333334,0.04166666666666666,0.31,1,Jungle
Xin Zhao,15.24,23,7,30,75,0.30666666666666664,0.09333333333333334,0.4,23,5.1394927536231885,12769.91304347826,259.4941739130435,500.17539130434784,6188.304347826087,0.5217391304347826,0.4782608695652174,5349.086956521739,111.47826086956522,7.029347826086957,0.43478260869565216,0.5217391304347826,5.695652173913044,1.4782608695652173,0.5652173913043478,0.6086956521739131,0.2608695652173913,0.30434782608695654,0.43478260869565216,0.34782608695652173,0.43478260869565216,0.04347826086956521,0.31,1,Jungle
Sion,15.24,23,6,29,75,0.30666666666666664,0.08,0.38666666666666666,26,5.6618589743589745,12388.46153846154,235.91930769230768,586.8034153846154,7527.192307692308,0.4615384615384616,0.07692307692307693,5043.807692307692,130.65384615384616,7.706730769230769,0.2692307692307692,0.4230769230769231,5.269230769230769,1.2692307692307692,0.6538461538461539,0.2307692307692308,0.3076923076923077,0.5,0.3076923076923077,0.2307692307692308,0.38461538461538464,0.03846153846153846,0.31,1,Top
Nautilus,15.24,14,13,27,75,0.18666666666666668,0.17333333333333334,0.36,16,2.278794642857143,7539.5625,105.44136875,169.9181375,3567.8125,0.3125,0.25,3492.1875,24.8125,1.1454,0.5625,0.375,4.4375,0.9375,0.375,0.5,0.3125,0.3125,0.25,0.1875,0.3125,0,0.31,1,Support
Wukong,15.24,22,5,27,75,0.29333333333333333,0.06666666666666667,0.36,23,7.615942028985507,13447.217391304348,286.12885217391306,392.6217913043478,6190.782608695652,0.6956521739130435,0.391304347826087,5440.173913043478,113.30434782608695,7.182269565217391,0.6956521739130435,0.7391304347826086,7.173913043478261,1.608695652173913,0.7391304347826086,0.6086956521739131,0.5652173913043478,0.6086956521739131,0.2608695652173913,0.34782608695652173,0.4782608695652174,0.04347826086956521,0.31,1,Top
Syndra,15.24,14,11,25,75,0.18666666666666668,0.14666666666666667,0.3333333333333333,16,4.403125,14304.5625,283.338425,708.44141875,7467.9375,0.375,0.3125,5620,138.5,8.3346875,0.375,0.625,4.6875,1.5,0.3125,0.3125,0.125,0.4375,0.375,0.25,0.625,0,0.31,1,Mid
Akali,15.24,8,16,24,75,0.10666666666666667,0.21333333333333335,0.32,10,5.95,13386.1,284.31148,546.53737,7496.1,0.4,0,5321.5,136.3,8.72846,0.6,0.3,5.4,1,0.3,0.3,0.6,0.2,0.6,0.1,0.4,0,0.31,1,Mid
K'Sante,15.24,21,3,24,75,0.28,0.04,0.32,23,5.532608695652174,11579.869565217392,239.03020434782607,445.1360347826087,7455.217391304348,0.5652173913043478,0.08695652173913043,5125.391304347826,130.69565217391303,7.712273913043478,0.391304347826087,0.5217391304347826,5.782608695652174,1.6956521739130437,0.391304347826087,0.30434782608695654,0.6086956521739131,0.391304347826087,0.2608695652173913,0.391304347826087,0.30434782608695654,0,0.31,1,Top
Aphelios,15.24,15,8,23,75,0.2,0.10666666666666667,0.30666666666666664,16,6.314732142857143,15673.5,358.4389,682.6091,5771.9375,0.6875,0.25,5605.0625,130.625,9.1309375,0.625,0.625,7.125,1.75,0.5625,0.5625,0.3125,0.5625,0.1875,0.4375,0.3125,0,0.31,0,ADC
Rell,15.24,19,4,23,75,0.25333333333333335,0.05333333333333334,0.30666666666666664,22,4.144588744588745,8223.045454545454,128.58954545454546,201.1835909090909,3365.5454545454545,0.7272727272727273,0.18181818181818185,3561.409090909091,20.09090909090909,0.9984954545454544,0.5909090909090909,0.5454545454545454,7.136363636363637,1.9545454545454544,0.7272727272727273,0.5454545454545454,0.3636363636363637,0.4545454545454546,0.3636363636363637,0.3181818181818182,0.7272727272727273,0,0.31,0,Support
Leona,15.24,17,5,22,75,0.22666666666666663,0.06666666666666667,0.29333333333333333,21,3.5835600907029477,8489.952380952382,120.06168095238095,200.22911428571427,3571.6190476190477,0.6666666666666666,0.2857142857142857,3580.285714285714,23.38095238095238,1.2314095238095235,0.5238095238095238,0.47619047619047616,6.142857142857143,1.3333333333333333,0.5238095238095238,0.3333333333333333,0.47619047619047616,0.5238095238095238,0.3333333333333333,0.5714285714285714,0.47619047619047616,0.09523809523809525,0.31,0,Support
Rakan,15.24,9,12,21,75,0.12,0.16,0.28,9,6.138888888888889,8289.333333333334,122.30432222222224,181.5010111111111,3558.4444444444443,0.4444444444444444,0.1111111111111111,3562.6666666666665,24.11111111111111,1.248488888888889,0.3333333333333333,0.4444444444444444,6.333333333333333,1.8888888888888888,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.1111111111111111,0,0.31,0,Support
Aatrox,15.24,9,11,20,75,0.12,0.14666666666666667,0.26666666666666666,9,2.698148148148148,11234.555555555557,225.91712222222225,415.6715,6310.222222222223,0.3333333333333333,0,4891.444444444444,110,7.0845111111111105,0.6666666666666666,0.4444444444444444,3.888888888888889,1.2222222222222223,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444,0,0.31,0,Top
Pantheon,15.24,10,9,19,75,0.13333333333333333,0.12,0.25333333333333335,10,5.071666666666666,12944.3,270.23765,580.05125,6206.1,0.5,0.3,5650.2,108.9,6.6813199999999995,0.4,0.6,6.4,1.4,0.2,0.1,0.2,0.5,0.1,0.2,1,0,0.31,0,Top
Jax,15.24,11,7,18,75,0.14666666666666667,0.09333333333333334,0.24,11,4.15,13735.272727272728,310.3271363636364,700.0483454545455,7430.545454545455,0.8181818181818182,0.18181818181818185,5399.727272727273,126.0909090909091,8.299672727272728,0.8181818181818182,0.8181818181818182,8.363636363636363,1.181818181818182,0.5454545454545454,0.7272727272727273,0.2727272727272727,0.4545454545454546,0.3636363636363637,0.18181818181818185,1.0909090909090908,0.09090909090909093,0.31,0,Top
Ryze,15.24,14,4,18,75,0.18666666666666668,0.05333333333333334,0.24,14,3.980952380952381,13679.714285714286,282.6227928571429,564.6005357142857,7406.428571428572,0.35714285714285715,0.21428571428571427,5441.642857142857,142.07142857142858,8.807535714285715,0.42857142857142855,0.2857142857142857,4.642857142857143,1.4285714285714286,0.5714285714285714,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.5,0.5,0,0.31,0,Mid
Sivir,15.24,11,7,18,75,0.14666666666666667,0.09333333333333334,0.24,11,7.28030303030303,16261.636363636364,363.0366909090909,819.5384818181818,5973,0.5454545454545454,0.2727272727272727,5951.818181818182,143.45454545454547,10.216572727272728,0.6363636363636364,0.6363636363636364,5.7272727272727275,1.7272727272727273,0.4545454545454546,0.2727272727272727,0.5454545454545454,0.2727272727272727,0.3636363636363637,0.3636363636363637,0.6363636363636364,0,0.31,0,ADC
Vi,15.24,6,10,16,75,0.08,0.13333333333333333,0.21333333333333335,6,3.8313492063492065,9674.5,219.08895,348.33913333333334,6117.333333333333,0.3333333333333333,0.3333333333333333,5214.666666666667,112.33333333333331,6.6703833333333336,0.5,0.3333333333333333,4.166666666666667,2,0.16666666666666666,0,0.5,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0.31,0,Jungle
Kai'Sa,15.24,8,7,15,75,0.10666666666666667,0.09333333333333334,0.2,10,9.248333333333331,17040.8,379.38341,649.32735,5829.3,0.9,0.2,5763.8,133.8,9.04465,0.1,0.5,8,2,1,0.1,0.3,0.4,0.2,0.8,0.5,0,0.31,0,ADC
Trundle,15.24,4,11,15,75,0.05333333333333334,0.14666666666666667,0.2,4,8.891666666666667,11032.25,243.3272,415.522125,5981.25,0.5,0.25,5208.25,107.5,6.526325,0.75,0.25,5.25,1,0.25,0.25,0,1.25,0.25,0,0.75,0,0.31,0,Jungle
Ahri,15.24,13,1,14,75,0.17333333333333334,0.01333333333333333,0.18666666666666668,13,9.461538461538462,13619.76923076923,312.5774230769231,686.9876461538462,7529.846153846154,0.5384615384615384,0.3076923076923077,5608.384615384615,143.46153846153845,8.862123076923076,0.6923076923076923,0.4615384615384616,6,1.5384615384615383,0.5384615384615384,0.4615384615384616,0.15384615384615383,0.4615384615384616,0.2307692307692308,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.31,0,Mid
Jarvan IV,15.24,3,9,12,75,0.04,0.12,0.16,3,14.916666666666666,12851.333333333334,256.2656,415.4377666666667,6498.666666666667,0.6666666666666666,1,5572.333333333333,117,6.801033333333334,0.3333333333333333,0.3333333333333333,6,1.3333333333333333,0.3333333333333333,0,0.3333333333333333,2,0.3333333333333333,0.3333333333333333,0,0,0.31,0,Jungle
Nocturne,15.24,6,5,11,75,0.08,0.06666666666666667,0.14666666666666667,8,5.435416666666667,12536.625,261.12325,433.778,6186.375,0.75,0.375,5541.125,112,6.9863625,0.375,0.5,7.125,1.25,0.625,1,0.5,0,0.875,0.25,0,0,0.31,0,Jungle
Sylas,15.24,2,9,11,75,0.02666666666666667,0.12,0.14666666666666667,2,8.75,17683,371.12805,934.05775,7441.5,1,0.5,5183.5,127.5,8.02945,1,0.5,9.5,0.5,0.5,1,0.5,0,0,0.5,1,0,0.31,0,Mid
Bard,15.24,4,6,10,75,0.05333333333333334,0.08,0.13333333333333333,4,2.9583333333333335,8297.5,111.930925,269.804575,3398.5,0.25,0.75,3563.5,16.75,0.8993,0.25,0.25,3.5,2.25,0.5,0,1,0,0,0,0.5,0,0.31,0,Support
Renekton,15.24,7,3,10,75,0.09333333333333334,0.04,0.13333333333333333,7,2.942176870748299,12867.142857142857,258.5564428571429,587.6405,7275.571428571428,0.2857142857142857,0,5227,131.57142857142858,8.407399999999999,0.14285714285714285,0.5714285714285714,4.428571428571429,2.4285714285714284,1,0.5714285714285714,0.42857142857142855,0.14285714285714285,0,0.14285714285714285,0,0,0.31,0,Top
Zyra,15.24,1,9,10,75,0.01333333333333333,0.12,0.13333333333333333,1,0.8571428571428571,9927,216.8366,530.6151,5319,0,1,5190,98,5.8699,1,0,0,0,0,0,0,0,0,1,0,0,0.31,0,Support
Corki,15.24,6,3,9,75,0.08,0.04,0.12,6,4.916666666666667,15756,345.79721666666666,1047.6147833333334,5942.333333333333,0.3333333333333333,0.3333333333333333,5995.833333333333,130.83333333333334,9.049466666666667,0.6666666666666666,0.5,5.166666666666667,1.3333333333333333,0.3333333333333333,1,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0.31,0,Mid
Lulu,15.24,5,4,9,75,0.06666666666666667,0.05333333333333334,0.12,5,4.75,7236,113.87796,176.90892,4137.4,0.2,0.4,3876.4,24.2,1.1876,0.4,0.2,3,1.8,0,0,0,0.4,0,0.4,0.4,0,0.31,0,Support
Ezreal,15.24,6,2,8,75,0.08,0.02666666666666667,0.10666666666666667,6,3.492063492063492,12824.666666666666,292.44885,713.1329833333334,6023.166666666667,0.3333333333333333,0.5,5832,135,9.237233333333332,0.5,0.5,4,1.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0,0.16666666666666666,0.16666666666666666,0,0.31,0,ADC
Karma,15.24,5,3,8,75,0.06666666666666667,0.04,0.10666666666666667,5,7.866666666666667,8846.8,131.06736,295.56111999999996,4155.4,0.6,0.4,3720.8,21.8,1.2423,1,0.8,6.8,1.6,0.8,0.8,0.8,0.4,0.4,0,0.8,0,0.31,0,Support
Udyr,15.24,5,3,8,75,0.06666666666666667,0.04,0.10666666666666667,5,4.447619047619048,11032.2,213.28682,411.55308,7614.4,0.4,0.2,4965,127,7.2963,1,0.4,4.8,1.6,0.6,0.2,1,1,0.2,0,0,0,0.31,0,Jungle
Rek'Sai,15.24,4,3,7,75,0.05333333333333334,0.04,0.09333333333333334,4,5.333333333333333,12962.25,267.9251,528.075175,7321.75,0.75,0.25,4724.75,114,7.7136,0.5,0.75,6.75,1.75,0.75,1.25,0,0.5,0.25,0,1,0,0.31,0,Jungle
Thresh,15.24,5,2,7,75,0.06666666666666667,0.02666666666666667,0.09333333333333334,5,6.82,8441.2,139.84358,171.59662,3138.8,1,0.6,3533.8,22,1.0385,0.6,1,8.8,1.8,0.6,1.4,0.4,0.6,0.2,0.2,0.2,0,0.31,0,Support
Galio,15.24,3,3,6,75,0.04,0.04,0.08,8,6.292261904761904,13976.625,254.499625,533.2907125,7274,0.5,0.25,5128,128.5,7.7272375,0.625,0.625,5.75,2,0.75,0.5,0.125,0.375,0.625,0.5,0.375,0,0.31,0,Mid
Gnar,15.24,5,1,6,75,0.06666666666666667,0.01333333333333333,0.08,5,2.6333333333333333,13317,274.15032,692.19634,7465.4,0.6,0,5358,133,8.548119999999999,0.8,0.4,6.4,0.8,0.8,0.2,0,0.8,0.6,0.6,0.4,0.2,0.31,0,Top
Jhin,15.24,4,2,6,75,0.05333333333333334,0.02666666666666667,0.08,6,3.361111111111111,14486.5,280.7516333333333,651.60065,5842.5,0.3333333333333333,0.5,5881,138,8.748716666666667,0.16666666666666666,0.6666666666666666,4.166666666666667,2,0.3333333333333333,0.5,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0.31,0,ADC
LeBlanc,15.24,4,2,6,75,0.05333333333333334,0.02666666666666667,0.08,5,3.466666666666667,14346.6,281.57588,655.7592,7329.6,0.4,0.6,5498.6,133.8,7.60196,0.8,0.6,5.6,2.2,0.6,0.4,0,0.4,0.8,0.2,0.6,0,0.31,0,Mid
Lucian,15.24,3,2,5,75,0.04,0.02666666666666667,0.06666666666666667,3,6.111111111111111,14429.333333333334,335.8967,649.7093333333333,5779.333333333333,0.3333333333333333,0.3333333333333333,5968.666666666667,132.66666666666666,9.248266666666668,0.6666666666666666,0.6666666666666666,5.333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,2,0.3333333333333333,0,0,0.31,0,ADC
Smolder,15.24,4,1,5,75,0.05333333333333334,0.01333333333333333,0.06666666666666667,4,3.7708333333333335,12275.75,291.59285,862.717025,6289.25,0.25,0.25,6113.5,146,9.3509,0.5,0.25,3.5,1.25,0.25,0,0.5,0.25,0.5,0,0.5,0,0.31,0,ADC
Anivia,15.24,2,2,4,75,0.02666666666666667,0.02666666666666667,0.05333333333333334,2,12.5,14628,273.55240000000003,581.236,8120,1,0,5568.5,158,8.2307,0.5,1,7.5,1,0.5,0.5,0.5,0,0,0.5,0.5,0,0.31,0,Mid
Aurora,15.24,1,3,4,75,0.01333333333333333,0.04,0.05333333333333334,1,3.5,11012,263.583,567.3936,7438,1,0,5439,146,8.7717,1,1,8,2,1,0,2,1,0,1,0,0,0.31,0,Mid
